Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Language,Media,Username,User Description,User Image
2022-02-23 18:32:34+00:00,1496553585269784577,1496553585269784577,We're proud to be teaming up with @MetaPartyDCL to present the Community Precinct for this year's #MVFW in @decentraland. Stay tuned for loads of news and features to be revealed over the coming weeks.,16,4,3,en,,ParcelNFT,"Find your home in the metaverse 🌐 Buy, sell, and browse land 🗺️ Connect and collaborate with creators 🎨 linktr.ee/parcelnft",https://pbs.twimg.com/profile_images/1479532395372158984/tws0soLV_normal.jpg
2022-02-23 14:55:00+00:00,1496498833806692354,1496498833806692354,You need an ETH wallet to buy NFT wearables at Metaverse Fashion Week in @decentraland next month... bullish. https://t.co/ONxt2p6ONV #ETH #Metaverse #MVFW #Decentraland #NFTs,3,0,0,en,,web3_creative,"web3 marketing @ancient8_gg, Co-Host @cryptokeypod, artist/DJ @whereisbastion, member @FWBtweets nyc, hibernating trader, crypto '16",https://pbs.twimg.com/profile_images/1604827059980845056/FxPnnH5g_normal.jpg
2022-02-23 13:06:50+00:00,1496471613675642880,1496471613675642880,"🥻The #Metaverse #fashion week will take place in @decentraland next month.

👠Find out everything we know so far.

🩲See you there.

#Decentraland #MetaverseVirtualFashionWeek #MVFW #Metaverses #VirtualWorlds #Gucci #Nike #Hugo #NFT #Apparel.

https://t.co/6mmyZb4fNO",3,2,1,en,,egamers_io,"#BlockchainGames Portal & #Play2Earn Gaming Guild.
All About #NFTGaming & The #Metaverse.
Telegram: t.me/egamersio.
Est 2018.",https://pbs.twimg.com/profile_images/1496979173662941193/vwUfrFZE_normal.jpg
2022-02-23 04:21:30+00:00,1496339408542441473,1496339408542441473,Early looks. 👀 #MVFW https://t.co/JzWUaH83sN,16,1,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FMQQwxdWYAEIdpo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FMQQwxdWYAEIdpo?format=jpg&name=large')]",Threedium,Is your brand metaverse ready? Build digital twins with Unlimited3D from Threedium.,https://pbs.twimg.com/profile_images/1577343988050296832/1WUUlg4c_normal.jpg
2022-02-23 02:15:26+00:00,1496307684844646400,1496307684844646400,"Friends.. my new NFT project collab @houseofblucci .. dressing artists, performers and vibe makers across the metaverse. Would love to have you in our first 100 twitter followers 🧚🏼‍♀️ #NFTCommmunity #metaverse #mvfw #MilanFashionWeek https://t.co/axAZwue4pM",7,1,0,en,,secretlyfamous,Blurring the lines between art & awakening ✨Audio Visual #NFTArtist #musicnft #meditation ✨ Subscribe + Free Mints in My Bio 👇🏽,https://pbs.twimg.com/profile_images/1529220837722574848/lVtzGfkm_normal.png
2022-03-08 17:17:33+00:00,1501245752714084364,1501245752714084364,"""Roses rouges"" Haute couture mask.

3º wearable of ""Le Papillon"" collection for @decentraland 

#MVFW https://t.co/T0tyut3jgZ",8,2,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNV-78pWUAQ0iD8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNV-78pWUAQ0iD8?format=jpg&name=large')]",Universelle_io,"NFT consultant specialized in web 3.0 developments.

Business - contact@universelle.io
Discord - discord.gg/qpz85S27F3",https://pbs.twimg.com/profile_images/1438633358951690249/_D8o5Tm3_normal.jpg
2022-03-08 14:30:11+00:00,1501203633597259778,1501203633597259778,"Luxury brands plan to sell physical and digital products in the first-ever #Metaverse Fashion Week. The 4-day @decentraland event will host names like Paco Rabanne, Etro &amp; Tommy Hilfiger and begins March 24th. https://t.co/KJZRVzmuEX $COIN.n $SMURF #MVFW https://t.co/MPqNlMZx97",18,5,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNVYv5fXoAkYBNZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNVYv5fXoAkYBNZ?format=jpg&name=large')]",tokens_com,"Publicly traded company investing in #crypto, #staking, #P2E and #metaverse real estate. 🇨🇦 $COIN | 🇺🇸 $SMURF @metav3rsegroup @hulk_labs",https://pbs.twimg.com/profile_images/1493999499769004041/CZVc6Q28_normal.jpg
2022-03-08 13:21:56+00:00,1501186456890769418,1501186456890769418,"🟣Dragon City #MVFW🔵
🤝@MetaverseLabs  X @ProjectMediaHQ 

We are happy to announce that @ProjectMediaHQ , the metaverse media network, will be one of our partners to provide media support for the 16 brands that will be presented at #MVFW.

#Metaverse #FashionWeek #Decentraland https://t.co/x5dSuP9qnX",9,3,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNVImv2acAoTpZr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNVImv2acAoTpZr?format=jpg&name=large')]",DragonCityIO,"A large-scale cultural Metaverse community @decentraland, 
built by @MetaverseLabs, 
powered by @dragondao_

Join us: dsc.gg/dragoncity",https://pbs.twimg.com/profile_images/1367452060912807941/AV20wemf_normal.jpg
2022-03-08 12:14:43+00:00,1501154343910785025,1501169538557169667,@MikeToner Thanks Mike! It’s an honor. #MVFW,0,0,0,en,,CathyHackl,Founder & Chief #Metaverse Officer @JourneyDotWorld /Luxury & Fashion Innovator/ NEW BOOK available on Jan 17 /Ex @Amazon @MagicLeap @HTCVIVE /Rep @unitedtalent,https://pbs.twimg.com/profile_images/1609717163266392064/QnnZubaA_normal.jpg
2022-03-08 12:14:17+00:00,1501169432160350211,1501169432160350211,"Join me in celebrating International Women's Day with some exciting news! I’m honored to serve as the first-ever Chair of #Metaverse Fashion Week in @decentraland 🎉👗👜 We’ve got some fun surprises coming! 

#MVFW #InternationalWomensDay2022 #IWD2022 #Web3 #fashion #fashionweek https://t.co/LVWzWIIkjn",81,22,13,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNU5pGSWUAEL_T2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNU5pGSWUAEL_T2?format=jpg&name=large')]",CathyHackl,Founder & Chief #Metaverse Officer @JourneyDotWorld /Luxury & Fashion Innovator/ NEW BOOK available on Jan 17 /Ex @Amazon @MagicLeap @HTCVIVE /Rep @unitedtalent,https://pbs.twimg.com/profile_images/1609717163266392064/QnnZubaA_normal.jpg
2022-03-08 11:14:20+00:00,1501154343910785025,1501154343910785025,First-ever #MVFW happening in a few weeks and @CathyHackl will serve as Chair!! 🥂 #InternationalWomensDay https://t.co/cbf878hJQW,1,1,1,en,,MikeToner,Web3D | CMO @Threedium. Bridging the gap between physical and digital with 3D & AR,https://pbs.twimg.com/profile_images/1563704824893521920/JVRWow5D_normal.jpg
2022-03-08 11:00:10+00:00,1501150778022629381,1501150778022629381,"Join us in celebrating International Women's Day as we announce @CathyHackl will serve as the first-ever Chair of Metaverse Fashion Week in @decentraland 🎉👗👜

#MVFW #InternationalWomensDay2022 https://t.co/sO4LtqQcx5",22,8,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNUorI4XwAEqN5x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNUorI4XwAEqN5x?format=jpg&name=large')]",Threedium,Is your brand metaverse ready? Build digital twins with Unlimited3D from Threedium.,https://pbs.twimg.com/profile_images/1577343988050296832/1WUUlg4c_normal.jpg
2022-03-08 10:12:15+00:00,1501138720069603329,1501138720069603329,"The Metaverse Fashion Week is here and we couldn't be more excited! 😍

Steal the #MVFW with eye-catching outfits from us and be the centre of attraction! 🔥

🌟Register for Pre-sale: https://t.co/RlUlGIqFOO
🌟Join Discord: https://t.co/L1BuM1FOWi
#NFT #NFTs #NFTCommunity #nftart https://t.co/mAFasU3Yir",120,361,11,en,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1501138697701707777/pu/img/gYt14hiif9xkKEzB.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1501138697701707777/pu/vid/320x404/vzjgESa31Gr3yOm0.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1501138697701707777/pu/vid/480x608/DC0qb9AAU2sW0ndQ.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1501138697701707777/pu/pl/lwtaWrnJaKVxtyHN.m3u8?tag=12&container=fmp4', bitrate=None)], duration=10.031, views=850)]",XRCouture,👾 Wear clothes that don’t exist 👾 | As seen on Wall Street Journal + Forbes😎 | Register for Digital Fashion Masterclass -forms.gle/qBXKE5Bx8Wv2Rc…,https://pbs.twimg.com/profile_images/1311225922779975681/zCgzDJ9P_normal.jpg
2022-03-08 05:55:16+00:00,1501074050445156356,1501074050445156356,"The @8sianNFT team never stops with big news.

I am most bullish on the Dolce&amp;Gabbana and Tommy Hilfiger collab bringing #8SIANS to #Decentraland biggest metaverse fashion show!

@ParisHilton are you ready for metaverse fashion week?

#8SIAN1ETH #MVFW #NFTs #NFT #ETH https://t.co/cpS4AloStX",63,18,10,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNTg-gQXoAIe615?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNTg-gQXoAIe615?format=jpg&name=large')]",qdibs_eth,"Full stack web dev, IoT technologies, Mr drainer man 💻 Developer @toymories @ToyMorie_bot #350club",https://pbs.twimg.com/profile_images/1610472348305559554/lxr9EVPK_normal.jpg
2022-03-07 23:23:31+00:00,1500975462604062721,1500975462604062721,"Hey @ParcelNFT @MetaPartyDCL and @decentraland I would also like to submit my NEWEST shoe for the Community Fashion show during #MVFW 💎

The KAZUTO Drip Maxx Ultra Violetz by @KAZUTOkickz https://t.co/ndJEwhdleG",16,4,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNSJLsNXoAA70Eg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNSJLsNXoAA70Eg?format=jpg&name=large')]",Parzival_Kazuto,29 | PC/VR | ✨WEEB3✨ | Valhalla #7012 | Creator of: @KAZUTOkickz @DegenAlphaNFTs | Member of: YearTwoThousand Design Studio | Metas: @decentraland,https://pbs.twimg.com/profile_images/1603137620854407169/J1Xc8Lzz_normal.png
2022-03-07 23:18:46+00:00,1500974268284383235,1500974268284383235,"Dolce and Gabbana - Paco Rabanne, D&amp;G and Etro to appear at Metaverse #Fashion Week https://t.co/fa0hrt26dL via @VogueBusiness official lineup for the first-ever #Metaverse #FashionWeek (MVFW), which will be hosted by Decentraland starting 24 March.
#design #Style #culture #art",1,0,0,en,,LaLaKristiansen,"It is written in the tweets!
The following PREVIEW of my life channelling Hylda Baker & Don Rickles' love child isn't for the faint of 💖 
Rated R for~
Who/This",https://pbs.twimg.com/profile_images/1610842558564896768/80sS1wl5_normal.jpg
2022-03-07 21:41:43+00:00,1500949844432760832,1500949844432760832,"Announcing the first judges for our #MVFW Wearables Competition! @decentraland stars, the brilliant @CanessaDCL, @kevinonearth999, @XetaDcl and @PeanutbuttaDCL. 

Join them (and us!) for a special Twitter Space, tomorrow 9.30 UTC. https://t.co/iJDRBTmBKR",70,16,5,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNRxrfLXEAIOP6n?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNRxrfLXEAIOP6n?format=jpg&name=large')]",ParcelNFT,"Find your home in the metaverse 🌐 Buy, sell, and browse land 🗺️ Connect and collaborate with creators 🎨 linktr.ee/parcelnft",https://pbs.twimg.com/profile_images/1479532395372158984/tws0soLV_normal.jpg
2022-03-07 18:34:10+00:00,1500902644981944322,1500902644981944322,"What would you do with one @decentraland LAND? Enter our #MVFW Wearables Competition before March 10 and you could find yourself solving this dilemma sooner than you think 😏 

There are also 10 prizes of 100 #MANA up for grabs. Entry details: https://t.co/Z9omv6eqYA",9,1,1,en,,ParcelNFT,"Find your home in the metaverse 🌐 Buy, sell, and browse land 🗺️ Connect and collaborate with creators 🎨 linktr.ee/parcelnft",https://pbs.twimg.com/profile_images/1479532395372158984/tws0soLV_normal.jpg
2022-03-07 18:15:36+00:00,1500897971541581831,1500897971541581831,Set-up an interactive collections catalogue of #MVFW submissions via mvfw.eth accessible through brandname.mvfw.eth . Enable creators to own and freely commercialise their #DCL wearables + link them back to 3D showcases at the MVFW location in @decentraland . #exposure4all #ens https://t.co/qbofBmuoog,0,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNRCv-3WUAIzvw-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNRCv-3WUAIzvw-?format=jpg&name=large')]",dinar_afro,High Level Observer. Builder. #ENS #ETH #BTC #DeFi #Digitalidentity,https://pbs.twimg.com/profile_images/1588861083590139904/YCA3_EeP_normal.jpg
2022-03-07 15:34:38+00:00,1500857434105159683,1500857464639660044,"📍Stay tuned because from March 24th to March 27th, the MVFW will take place in Decentraland’s luxury district 😉 https://t.co/Kk4sNcvVQc",1,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNQcHFnWYAMOzZv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNQcHFnWYAMOzZv?format=jpg&name=large')]",lemonapp,Welcome to the most epic battle in the history of the galaxy. The future lays in your hands 🚀 Join our discord: discord.gg/TMsJuTWn2K,https://pbs.twimg.com/profile_images/1455918084003401729/6UPzFcSs_normal.jpg
2022-03-07 15:34:31+00:00,1500857434105159683,1500857434105159683,👀EXTRA EXTRA👀  Decentraland just announced a four-day virtual fashion week titled Metaverse Fashion Week (MVFW)! 👕👚 https://t.co/cmczKZ8SUE,2,1,1,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNQbz3AXEAYDiEW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNQbz3AXEAYDiEW?format=jpg&name=large')]",lemonapp,Welcome to the most epic battle in the history of the galaxy. The future lays in your hands 🚀 Join our discord: discord.gg/TMsJuTWn2K,https://pbs.twimg.com/profile_images/1455918084003401729/6UPzFcSs_normal.jpg
2022-03-07 03:59:01+00:00,1500682405094510596,1500682405094510596,"""Front rows and afterparties are in, but tickets are out. Your digital outfit matters, but seasons aren’t relevant. Welcome to fashion week in the metaverse."" @vogue 

Find out more about @BosonProtocol's participation at #MVFW 👗🧤🧥👢🛍️ 
📸  @RepubliqeC 
https://t.co/YL1Fw00dRt https://t.co/yBTO0wSRY2",58,5,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNN-sXvX0AAcHSh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNN-sXvX0AAcHSh?format=jpg&name=large')]",BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
2022-03-06 23:34:11+00:00,1500615758417641477,1500615758417641477,"Decentraland organizes the Most Exciting Metaverse Fashion Week
-
The MVFW will take place from March 24th to March 27th in Decentraland’s luxury sector
-🔻👇🏼🔻👇🏼🔻👇🏼🔻
https://t.co/prRBiI1N7d https://t.co/94HIdUqIpT",0,0,0,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNNCFHaXsAIb156?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNNCFHaXsAIb156?format=jpg&name=large')]",Maria_milanee,"🔸️NFT #collector🔸️#NFT news and education
🔸️Trader in #cryptocurrency
🦋work hard for your dreams",https://pbs.twimg.com/profile_images/1515425030099849216/wVvYgcny_normal.jpg
2022-03-06 15:15:26+00:00,1500490242838642689,1500490242838642689,"@dylancopeland peace bro ! what are your thoughts on potential valuations for #ENS names like #capitolmusic.eth, #cbuae.eth and #mvfw.eth ? Many thanks for your feedback man",1,0,0,en,,dinar_afro,High Level Observer. Builder. #ENS #ETH #BTC #DeFi #Digitalidentity,https://pbs.twimg.com/profile_images/1588861083590139904/YCA3_EeP_normal.jpg
2022-03-06 12:07:02+00:00,1500442832271810565,1500442832271810565,"Pff i missed all events this weekend, even forgot to send in my #MVFW entry 😓",0,0,0,en,,opaaq0,🔔 Wearable Designer |🍕@LastSliceCo🍕| Junior Dev | MoC at @PARCELPARTIES | 👁 SingleEyeCreations: discord.gg/RBZVqnGMPQ,https://pbs.twimg.com/profile_images/1532418648425504768/WMc8_L1p_normal.jpg
2022-03-06 11:58:03+00:00,1500440568526254090,1500440568526254090,"The possibilities are endless when finding your metaverse style, find out how you can get the freshest looks during Metaverse Fashion Week in Decentraland in this @BosonProtocol How-to-Guide 🧠 

🗓️  #MVFW 24-27th March
📸  photo credit: @decentraland 
https://t.co/Ooy2GlNkvI https://t.co/6QymZUNF2L",82,14,2,en,"[Photo(previewUrl='https://pbs.twimg.com/media/FNKivRkWQAUzsZM?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FNKivRkWQAUzsZM?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FNKivY8WQAIZVFM?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FNKivY8WQAIZVFM?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FNKivjHWQAIYwh7?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FNKivjHWQAIYwh7?format=png&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FNKivtYXIAMEQCF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNKivtYXIAMEQCF?format=jpg&name=large')]",BosonProtocol,"Web3’s Commerce Layer  

Join the community ⬇️ 
t.me/bosonprotocol 
discord.gg/QSdtKRaap6",https://pbs.twimg.com/profile_images/1564990961423458309/74l9A-xK_normal.jpg
